nomem_encr;cd22o_m;cd22o091;cd22o092;cd22o003;cd22o005;cd22o093;cd22o008;cd22o009;cd22o010;cd22o088;cd22o012;cd22o013;cd22o014;cd22o015;cd22o083;cd22o018;cd22o019;cd22o020;cd22o021;cd22o024;cd22o025;cd22o026;cd22o027;cd22o028;cd22o029;cd22o030;cd22o094;cd22o033;cd22o034;cd22o035;cd22o036;cd22o038;cd22o039;cd22o041;cd22o089;cd22o042;cd22o043;cd22o044;cd22o045;cd22o046;cd22o047;cd22o048;cd22o049;cd22o050;cd22o090;cd22o051;cd22o052;cd22o053;cd22o054;cd22o058;cd22o060;cd22o061;cd22o062;cd22o063;cd22o095;cd22o066;cd22o084;cd22o085;cd22o069;cd22o096;cd22o072;cd22o073;cd22o074;cd22o075;cd22o076;cd22o077;cd22o078;cd22o079;cd22o080;cd22o081;cd22o082
816155;202207;9;9;3; ; ; ; ; ; ; ; ;2012;2; ; ; ; ; ;770000;0;1;4;377000;2021;1;4;250;3;2;2018;1;3;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;04/07/2022;19:09:59;04/07/2022;19:15:00;301
816186;202207;10;10;3; ; ; ; ; ; ; ; ;1983;2; ; ; ; ; ;500000;220000;2;1;430000;-9;3; ; ;6;2;1983;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;3;3;11/07/2022;13:59:11;11/07/2022;14:01:41;150
816247;202207;9;8;3; ; ; ; ; ; ; ; ;1991;2; ; ; ; ; ;800000;375000;2;3;723000;2021;3; ; ;5;2;1991;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;3;25/07/2022;15:38:25;25/07/2022;16:08:15;1790
816253;202208;8;6;3; ; ; ; ; ; ; ; ;2019;-8; ; ; ; ; ;450000;280000;1;3;325000;2021;3; ; ;4;2;2020;3;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;01/08/2022;15:42:14;01/08/2022;15:45:16;182
816262;202207;8;8;3; ; ; ; ; ; ; ; ;1996;2; ; ; ; ; ;700000;360000;2;3;515000;2021;1;1;154;4;2;1997;5;6;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;3;19/07/2022;16:45:37;19/07/2022;16:48:24;167
816297;202207;7;4;1; ;1;548;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;2022;10;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;5;26/07/2022;09:55:07;26/07/2022;09:57:51;164
816311;202207;10;10;3; ; ; ; ; ; ; ; ;2017;2; ; ; ; ; ;650000;510000;1;2;550000;2021;1;1;210;3;2;2018;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;08/07/2022;11:14:06;08/07/2022;11:17:11;185
816317;202208;8;8;3; ; ; ; ; ; ; ; ;1975;1;-9;-9; ;1;-9;1000000;300000;2;1;1000000;-9;2; ; ;9;2;1975;4;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;2; ; ; ; ; ; ; ; ; ; ; ;4;3;2;2;3;24/08/2022;12:24:26;24/08/2022;12:29:37;311
816398;202207;6;6;1; ;1;760;1;17;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2016;5;3;1;0;0;0;0;0;0;1;0;1;1;0;0;1;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;18/07/2022;15:01:58;18/07/2022;15:04:00;122
816409;202207;8;8;3; ; ; ; ; ; ; ; ;2009;1;160000;2; ;1;1680;700000;4550000;1;2;-9; ;2; ; ;8;2;2009;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;4;4;4;05/07/2022;19:47:09;05/07/2022;19:49:12;123
816470;202207;9;9;3; ; ; ; ; ; ; ; ;2016;1;184349;2; ;1;3171;1400000;1300000;1;4;1123000;2022;2; ; ;5;1;2017;6;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;5;21/07/2022;14:11:46;21/07/2022;14:21:59;613
816525;202207;10;9;3; ; ; ; ; ; ; ; ;2008;2; ; ; ; ; ;230000;299000;1;3;230000;2022;3; ; ;4;2;2008;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;11/07/2022;13:38:44;11/07/2022;13:43:12;268
816551;202207;-9;-9;1; ;1;643;1;60;1;1;300; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;1999;5;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;04/07/2022;13:07:01;04/07/2022;13:12:39;338
816586;202207;6;7;3; ; ; ; ; ; ; ; ;2003;1;-8;-9; ;-8; ;-8;147000;1;1;-8; ;-9; ; ;3;2;2003;4;3;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;2;3;2;05/07/2022;18:47:05;05/07/2022;18:47:41;36
816592;202207;5;5;1; ;1;-9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2012;2;2;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;4;4;4;04/07/2022;19:17:45;04/07/2022;19:20:50;185
816595;202207;8;9;3; ; ; ; ; ; ; ; ;1999;2; ; ; ; ; ;280000;245000;1;1;2650000;2021;3; ; ;4;2;1999;4;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;4;4;18/07/2022;11:58:07;18/07/2022;12:02:50;283
816627;202207;9;6;3; ; ; ; ; ; ; ; ;1993;2; ; ; ; ; ;300000;176000;2;1;-9; ;2; ; ;3;2;1993;2;2;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;04/07/2022;12:50:08;04/07/2022;12:53:34;206
816641;202207;8;9;3; ; ; ; ; ; ; ; ;1972;1;51000;2; ;1;2172;290000;110000;2;3;221000;2021;3; ; ;5;2;1972;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;4;04/07/2022;13:25:44;04/07/2022;13:32:57;433
816657;202207;9;9;3; ; ; ; ; ; ; ; ;1988;1;50000;2; ;2; ;400000;185000;2;3;482000;2022;1;4;3000;3;1;1988;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;08/07/2022;13:55:18;08/07/2022;14:17:14;1316
816665;202207;9;9;3; ; ; ; ; ; ; ; ;1983;1;400;1;7400;1;125;325000;70000;2;1;-9; ;3; ; ;8;2;1983;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;4;3;4;24/07/2022;21:47:38;24/07/2022;21:52:13;275
816702;202207;5;6;3; ; ; ; ; ; ; ; ;2016;1;240000;1;7000;1;7500;450000;275000;1;1;356000;2021;3; ; ;4;2;2016;4;3;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;05/07/2022;21:06:52;05/07/2022;21:19:40;768
816717;202207;9;9;3; ; ; ; ; ; ; ; ;2006;1;329000;1;2400;1;8500;600000;319000;1;1;449000;2020;2; ; ;7;2;2006;5;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;4;4;4;14/07/2022;14:33:45;14/07/2022;14:37:11;206
816751;202207;9;9;3; ; ; ; ; ; ; ; ;1997;1;-9;1;-9;1;-9;275000;179000;2;2;-9; ;3; ; ;5;2;1997;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;08/07/2022;12:28:55;08/07/2022;12:30:52;117
816755;202207;7;9;3; ; ; ; ; ; ; ; ;2016;1;-9;1;-9;1;-9;400000;290000;1;2;-9; ;2; ; ;5;2;2016;3;3;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;07/07/2022;21:21:14;07/07/2022;21:27:02;348
816757;202207;8;8;3; ; ; ; ; ; ; ; ;2020;2; ; ; ; ; ;389000;286000;1;1;324000;2021;2; ; ;5;2;2020;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;5;5;19/07/2022;12:51:33;19/07/2022;12:55:20;227
816836;202207;9;8;1; ;1;400;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;2;1968;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;4;04/07/2022;13:51:53;04/07/2022;13:56:45;292
816867;202207;7;8;3; ; ; ; ; ; ; ; ;2001;1;162500;1;-9;1;12000;300000;193000;1;1;214000;2021;3; ; ;5;2;2001;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;18/07/2022;13:39:27;18/07/2022;13:41:34;127
816871;202207;8;6;3; ; ; ; ; ; ; ; ;2008;1;90000;2; ;1;2600;300000;220000;1;2;275000;-9;1;1;120;3;2;2008;5;4;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;1;1;1;1;06/07/2022;08:30:22;06/07/2022;08:36:40;378
816883;202207;9;7;3; ; ; ; ; ; ; ; ;2003;1;150000;1;4800;1;7500;250000;135000;1;1;238000;2022;2; ; ;4;2;2003;4;2;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;3;05/07/2022;00:18:42;05/07/2022;00:25:42;420
816932;202207;4;3;1; ;1;570;2; ;1;1;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2010;2;2;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;5;4;07/07/2022;17:37:09;07/07/2022;17:38:58;109
816949;202207;8;8;1; ;1;655;2; ;1;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2009;5;11;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;09/07/2022;13:20:34;09/07/2022;13:22:22;108
816952;202207;10;9;3; ; ; ; ; ; ; ; ;1989;1;81000;2; ;1;2134;450000;126000;2;2;247000;2021;2; ; ;6;2;1989;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;4;05/07/2022;11:33:54;05/07/2022;11:36:46;172
816968;202207;9;9;3; ; ; ; ; ; ; ; ;2001;1;160000;1;5000;1;2479;650000;250000;1;1;458000;2022;3; ; ;6;2;2001;2;4;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;4;4;07/07/2022;10:10:27;07/07/2022;10:23:22;775
816970;202207;9;8;3; ; ; ; ; ; ; ; ;1981;2; ; ; ; ; ;700000;125000;2;1;630000;2021;3; ; ;6;2;1981;4;3;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;06/07/2022;11:35:00;06/07/2022;11:38:42;222
817004;202207;8;8;3; ; ; ; ; ; ; ; ;1997;1;-9;1;-9;1;-9;550000;225000;2;1;-9; ;2; ; ;6;2;1997;4;3;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;18/07/2022;14:59:18;18/07/2022;15:02:44;206
817019;202207;10;9;3; ; ; ; ; ; ; ; ;2020;1;75000;2; ;1;1245;240000;200000;1;3;220000;2022;3; ; ;4;2;2020;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;4;05/07/2022;11:21:18;05/07/2022;11:29:52;514
817062;202207;9;8;3; ; ; ; ; ; ; ; ;2017;1;162541;2; ;1;5518;360000;169500;1;1;253000;2022;2; ; ;5;1;2017;4;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;3;3;11/07/2022;21:40:57;11/07/2022;21:50:15;558
817065;202207;7;7;1; ;1;606;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2004;4;2;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;4;18/07/2022;21:11:08;18/07/2022;21:15:42;274
817074;202207;8;8;3; ; ; ; ; ; ; ; ;1987;2; ; ; ; ; ;-9;225000;2;3;312000;2022;3; ; ;6;2;1987;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;5;07/07/2022;14:35:04;07/07/2022;14:38:43;219
817092;202208;8;9;1; ;1;715;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;2013;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;4;21/08/2022;21:45:01;21/08/2022;21:49:18;257
817120;202207;6;5;1; ;1;-9;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2010;4;3;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;2;3;26/07/2022;19:59:33;26/07/2022;20:01:47;134
817150;202207;5;6;3; ; ; ; ; ; ; ; ;1997;1;-9;1;-9;1;-9;270000;220000;2;2;220000;2021;2; ; ;4;2;1997;4;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;4;5;5;15/07/2022;13:53:14;15/07/2022;13:55:31;137
817160;202207;10;9;3; ; ; ; ; ; ; ; ;2007;1;-9;1;2640;1;2640;400000;335000;1;3;420000;2021;3; ; ;3;2;2008;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;3;3;05/07/2022;10:41:13;05/07/2022;10:44:49;216
817170;202207;10;10;3; ; ; ; ; ; ; ; ;1983;2; ; ; ; ; ;225000;105000;2;1;189000;2021;3; ; ;6;2;1983;3;3;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;4;4;12/07/2022;15:58:43;12/07/2022;16:03:22;279
817197;202208;10;9;3; ; ; ; ; ; ; ; ;2002;1;210000;1;7000;1;-9;470000;220000;1;3;375000;2021;3; ; ;7;2;2002;3;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;3;3;24/08/2022;20:40:26;24/08/2022;20:43:41;195
817210;202207;8;8;3; ; ; ; ; ; ; ; ;2012;1;252000;2; ;1;-8;460000;232000; ;1;360000;2022;3; ; ;5;2;2012;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;1;3;25/07/2022;20:58:27;25/07/2022;21:04:03;336
817297;202207;8;9;3; ; ; ; ; ; ; ; ;1992;2; ; ; ; ; ;566666;300000;2;1;480000;-9;3; ; ;7;2;1992;1;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;5;5;07/07/2022;14:10:38;07/07/2022;14:16:45;367
817344;202207;8;7;3; ; ; ; ; ; ; ; ;2020;1;-8;-9; ;1;-8;350000;347000;1;1;345000;2022;1;1;-8;3;2;2020;5;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;4;4;04/07/2022;14:36:29;04/07/2022;14:46:44;615
817358;202207;7;6;1; ;1;510;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;2007;5;1;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;2;3;06/07/2022;09:57:33;06/07/2022;10:00:00;147
817373;202207;7;8;3; ; ; ; ; ; ; ; ;2015;1;100000;1;-9;1;-9;160000;119000;1;1;134000;2022;3; ; ;4;2;2015;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;5;3;3;4;14/07/2022;21:54:28;14/07/2022;22:00:06;338
817404;202207;9;9;3; ; ; ; ; ; ; ; ;2002;1;285000;1;2500;1;7000;950000;352000;1;2;472000;2022;2; ; ;7;2;2002;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;4;19/07/2022;08:14:07;19/07/2022;08:20:02;355
817410;202207;8;8;3; ; ; ; ; ; ; ; ;2005;1;55000;2; ;1;1080;350000;275000;1;1;320000;2021;3; ; ;6;2;2005;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;19/07/2022;12:04:08;19/07/2022;12:07:57;229
817418;202207;-9;-9;3; ; ; ; ; ; ; ; ;2001;1;-9;2; ;1;-9;500000;370000;1;2;-9; ;3; ; ;5;2;2001;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;4;4;4;04/07/2022;13:59:58;04/07/2022;14:03:02;184
817432;202208;8;6;3; ; ; ; ; ; ; ; ;2017;1;-9;1;-9;1;-9;300000;202000;1;1;280000;2022;2; ; ;6;2;2017;4;4;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;3;3;20/08/2022;12:14:05;20/08/2022;12:17:23;198
817437;202207;7;7;3; ; ; ; ; ; ; ; ;2017;1;143000;1;-9;1;-9;301000;182000;1;1;219000;2022;3; ; ;5;2;2017;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;4;4;15/07/2022;21:55:24;15/07/2022;21:57:19;115
817483;202207;8;8;3; ; ; ; ; ; ; ; ;2001;1;65000;2; ;1;-9;400000; ; ; ;402000;2020;3; ; ;6;2;2001;3;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;5;2;3;4;11/07/2022;14:29:31;11/07/2022;14:35:53;382
817532;202207;7;8;3; ; ; ; ; ; ; ; ;2020;1;-8;1;-8;1;-8;-9;190000;1;2;195000;2022;2; ; ;5;2;2020;3;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;3;06/07/2022;19:31:43;06/07/2022;19:34:38;175
817550;202207;8;8;3; ; ; ; ; ; ; ; ;2005;1;15000;1;11000;1;510;350000;240000;1;2;253000;2022;1;1;236;4;2;2005;5;4;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;07/07/2022;11:49:34;07/07/2022;11:56:14;400
817562;202207;6;6;3; ; ; ; ; ; ; ; ;2002;2; ; ; ; ; ;-9;158000; ; ;-9; ;2; ; ;5;2;2002;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;4;4;5;4;5;26/07/2022;15:35:51;26/07/2022;15:37:56;125
817594;202207;7;7;1; ;1;800;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2018;5;2;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;4;5;04/07/2022;13:19:00;04/07/2022;13:23:07;247
817663;202207;8;7;1; ;1;600;1;30;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2003;5;14;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;3;5;5;26/07/2022;17:14:04;26/07/2022;17:16:21;137
817670;202207;10;10;1; ;1;618;2; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;2;2020;2;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;3;4;13/07/2022;10:44:07;13/07/2022;10:46:50;163
817678;202207;10;8;3; ; ; ; ; ; ; ; ;2020;1;114010;1;4712;1;3102;500000;250000;1;3;327000;2022;1;1;127;3;2;2020;5;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;25/07/2022;21:19:54;25/07/2022;21:26:11;377
817799;202207;8;10;1; ;1;1000;1;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2018;5;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;3;3;16/07/2022;15:59:14;16/07/2022;16:02:54;220
817800;202207;8;7;3; ; ; ; ; ; ; ; ;2019;1;-8;1;-8;1;-8;600000;507000;1;2;-9; ;2; ; ;5;2;2019;3;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;5;5;5;14/07/2022;23:20:28;14/07/2022;23:22:23;115
817818;202207;9;8;3; ; ; ; ; ; ; ; ;1995;1;50000;1;1000;1;-9;-9;301000;2;1;294000;2021;3; ; ;5;2;1996;3;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;1;4;5;06/07/2022;12:59:45;06/07/2022;13:03:15;210
817852;202207;7;7;3; ; ; ; ; ; ; ; ;2002;1;65000;2; ;1;4947;161000;73900;1;1;161000;2021;1;1;112;4;2;2002;5;2;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;4;3;3;11/07/2022;13:22:02;11/07/2022;13:31:33;571
817879;202207;8;9;3; ; ; ; ; ; ; ; ;2005;1;278000;1;500;1;7100;600000;520000;1;3;520000;2021;3; ; ;6;2;2005;2;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;1;2;2;06/07/2022;17:53:42;06/07/2022;17:59:31;349
817880;202207;10;9;3; ; ; ; ; ; ; ; ;1994;2; ; ; ; ; ;1000000;285000;2;3;725000;2022;2; ; ;8;2;1994;1;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;5;4;3;21/07/2022;22:38:43;21/07/2022;22:41:29;166
817938;202207;8;8;3; ; ; ; ; ; ; ; ;1980;1;80000;2; ;1;2280;450000;125000;2;1;399000;2021;3; ; ;4;1;1980;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;19/07/2022;18:47:07;19/07/2022;18:51:00;233
817976;202207;7;6;1; ;1;578;2; ;1;1;280; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;2;2017;5;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;3;3;24/07/2022;06:51:38;24/07/2022;06:55:21;223
817995;202207;9;8;3; ; ; ; ; ; ; ; ;1995;1;100500;2; ;1;3000;200000;150000;2;1;187000;2022;2; ; ;5;2;1979;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;2;3;4;08/07/2022;11:28:05;08/07/2022;11:35:44;459
818023;202207;8;9;3; ; ; ; ; ; ; ; ;1997;1;240000;1;-9;1;-9;600000;380000;2;1;-9; ;2; ; ;3;2;1997;1;2;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;2;4;3;4;4;15/07/2022;16:04:57;15/07/2022;16:10:10;313
818030;202207;10;7;3; ; ; ; ; ; ; ; ;2021;1;445000;2; ;1;6897;935000;790000;1;1;669000;2020;1;1;276;4;1;2021;5;9;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;1;3;2; ;425000; ; ; ; ;1;4;500;1;5;1;2;3;06/07/2022;15:42:37;06/07/2022;15:49:57;440
818032;202207;9;9;3; ; ; ; ; ; ; ; ;2017;2; ; ; ; ; ;275000;170000;1;2;279000;2021;2; ; ;5;2;2017;2;3;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;2; ; ; ; ; ; ; ; ; ; ; ;2;4;2;4;4;04/07/2022;13:29:08;04/07/2022;13:34:02;294
818048;202207;9;8;3; ; ; ; ; ; ; ; ;2002;1;143500;1;-9;-9; ;330000;132500;1;2;198000;2022;3; ; ;4;2;2001;4;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;5;2;5;5;04/07/2022;16:03:43;04/07/2022;16:06:55;192
818049;202207;8;8;3; ; ; ; ; ; ; ; ;2018;1;-9;1;-9;1;-9;320000;240000;1;1;178000;2021;2; ; ;4;2;2018;3;2;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;2;2; ; ; ; ; ; ; ; ; ; ; ;3;4;2;3;3;11/07/2022;14:14:15;11/07/2022;14:18:03;228
818087;202207;9;9;3; ; ; ; ; ; ; ; ;2003;1;120000;2; ;1;3600;450000;220000;1;1;364000;2021;2; ; ;6;2;2003;2;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;2;3;3;4;3;11/07/2022;13:22:43;11/07/2022;13:34:27;704
818139;202207;7;7;3; ; ; ; ; ; ; ; ;2016;1;-8;1;-8;1;-8;-8;124000;1;1;-8; ;2; ; ;3;2;2016;4;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;2; ; ; ; ; ; ; ; ; ; ; ;1;4;3;3;4;12/07/2022;14:03:01;12/07/2022;14:04:00;59
